,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,date
1923,4,10,0,1,0,1,0,0,0,0.022509102946044357,0.04081632653061224,0.0,0,0,0,0.39106145251396646
1924,2,5,2,1,0,0,1,0,1,0.05527970870572658,0.0,0.0,0,0,0,0.664804469273743
1925,1,1,0,1,0,0,1,0,2,0.013240648791790799,0.14285714285714285,0.0,0,0,0,0.45251396648044695
1926,1,5,1,1,0,0,0,0,0,0.10989738497186362,0.02040816326530612,0.0,0,0,0,0.39106145251396646
1927,4,10,0,0,0,1,0,0,0,0.029460443561734526,0.08163265306122448,0.0,0,0,1,0.888268156424581
1928,0,8,1,0,0,0,0,0,0,0.10857332009268454,0.0,0.21100917431192662,3,1,1,0.2011173184357542
1929,3,0,1,2,0,0,0,0,0,0.13042039059913935,0.0,0.0,0,0,0,0.9217877094972067
1930,1,1,0,1,0,0,1,1,1,0.027143330023171135,0.02040816326530612,0.0,0,0,0,0.6256983240223464
1931,2,3,0,1,0,1,0,1,0,0.013571665011585568,0.02040816326530612,0.0,0,0,0,0.9078212290502793
1932,1,2,0,1,0,0,1,0,1,0.03508771929824561,0.02040816326530612,0.0,0,0,0,0.6061452513966481
1933,3,3,0,0,0,0,1,1,2,0.04899040052962595,0.04081632653061224,0.2545871559633027,1,1,0,0.9078212290502793
1934,1,5,1,1,0,0,1,0,0,0.11651770936775901,0.061224489795918366,0.0,0,0,1,0.4301675977653631
1935,3,6,0,1,0,0,0,0,1,0.12512413108242304,0.04081632653061224,0.0,0,0,0,0.553072625698324
1936,2,2,1,2,0,0,0,0,0,0.07580271433300231,0.0,0.0,0,0,0,0.9413407821229051
1937,1,0,1,1,1,0,1,0,1,0.027474346242965905,0.0,0.0,0,0,0,0.6061452513966481
1938,2,4,2,1,0,0,1,1,1,0.1267792121813969,0.02040816326530612,0.0,0,0,0,0.6452513966480447
1939,2,5,0,1,0,0,1,0,0,0.03277060575968222,0.0,0.0,0,0,0,0.5139664804469274
1940,1,8,1,1,0,0,0,0,0,0.12380006620324396,0.0,0.0,0,0,1,0.7793296089385475
1941,4,9,0,0,0,0,0,0,1,0.0837471036080768,0.02040816326530612,0.0,0,0,0,0.5726256983240223
1942,4,2,0,2,0,0,0,0,0,0.09202250910294604,0.0,0.0,0,0,0,0.49441340782122906
1943,2,7,2,1,0,0,0,0,1,0.05693478980470043,0.0,0.0,0,0,0,1.0
1944,3,3,0,1,0,0,1,0,0,0.006620324395895399,0.10204081632653061,0.0,0,0,0,0.6452513966480447
1945,1,3,1,1,0,1,1,0,0,0.2522343594836147,0.04081632653061224,0.0,0,0,0,0.11452513966480447
1946,2,1,2,1,0,0,1,0,0,0.31479642502482624,0.02040816326530612,0.0,0,0,1,0.6508379888268156
1947,3,0,0,1,0,0,1,0,0,0.1396888447533929,0.04081632653061224,0.0,0,0,0,0.9245810055865922
1948,1,5,1,2,0,0,1,0,1,0.07944389275074479,0.02040816326530612,0.0,0,0,0,0.6033519553072626
1949,4,10,0,2,0,0,0,0,2,0.04369414101290963,0.0,0.0,0,0,0,0.15363128491620112
1950,3,1,0,0,0,0,0,0,0,0.05561072492552135,0.0,0.0,0,0,0,0.12011173184357542
1951,3,6,1,2,0,0,1,0,0,0.029460443561734526,0.0,0.21788990825688073,8,1,0,0.11731843575418995
1952,2,7,2,1,0,1,1,1,2,0.0979808010592519,0.10204081632653061,0.2098623853211009,2,3,1,0.8128491620111732
1953,2,7,1,2,0,0,0,0,0,0.03773584905660377,0.061224489795918366,0.12041284403669725,7,1,0,0.13966480446927373
1954,3,10,0,0,0,0,0,0,1,0.06190003310162198,0.02040816326530612,0.0,0,0,0,0.5027932960893855
1955,3,2,2,2,0,0,1,1,1,0.034094670638861305,0.02040816326530612,0.0,0,0,0,0.6089385474860335
1956,4,10,0,0,0,0,0,0,2,0.1684872558755379,0.02040816326530612,0.10321100917431193,7,1,0,0.8659217877094972
1957,1,5,1,2,0,0,1,1,1,0.028798411122144985,0.3469387755102041,0.0,0,0,0,0.5810055865921788
1958,2,2,1,1,1,0,1,1,0,0.023833167825223437,0.061224489795918366,0.0,0,0,0,0.46368715083798884
1959,2,3,0,1,0,0,1,0,1,0.4078119827871566,0.02040816326530612,0.0,0,0,0,0.6033519553072626
1960,2,3,0,0,0,0,1,0,1,0.06256206554121152,0.08163265306122448,0.0,0,0,0,0.5921787709497207
1961,2,3,0,0,0,0,1,0,1,0.10592519033432639,0.08163265306122448,0.0,0,0,0,0.5418994413407822
1962,0,0,1,2,0,0,0,0,0,0.1234690499834492,0.0,0.0,0,0,1,0.5949720670391061
1963,3,2,0,2,0,0,1,0,0,0.13373055279708707,0.0,0.0,0,0,0,0.11452513966480447
1964,1,3,0,0,0,0,1,0,0,0.08010592519033433,0.02040816326530612,0.0,0,0,0,0.664804469273743
1965,2,2,1,2,0,0,0,0,0,0.01787487586891758,0.12244897959183673,0.0,0,0,0,0.3547486033519553
1966,2,3,0,0,0,0,1,0,0,0.06355511420059583,0.0,0.0,0,0,0,0.4664804469273743
1967,1,3,0,1,0,0,1,1,0,0.07116848725587553,0.061224489795918366,0.0,0,0,0,0.7122905027932961
1968,3,2,0,2,0,0,1,0,0,0.0638861304203906,0.0,0.0,0,0,0,0.4888268156424581
1969,1,2,0,2,0,0,1,0,0,0.0837471036080768,0.02040816326530612,0.0,0,0,0,0.40782122905027934
1970,1,5,0,1,0,0,1,0,0,0.12479311486262827,0.0,0.28440366972477066,2,1,0,0.9385474860335196
1971,1,2,0,1,0,1,1,1,1,0.15954981794107911,0.02040816326530612,0.0,0,0,0,0.6256983240223464
1972,2,5,0,1,0,0,1,1,1,0.05230056272757365,0.0,0.0,0,0,0,0.6061452513966481
1973,4,3,0,3,0,0,0,0,1,0.04932141674942072,0.0,0.0,0,0,0,0.5837988826815642
1974,2,5,1,1,0,1,0,0,0,0.2664680569347898,0.02040816326530612,0.0,0,0,1,0.40502793296089384
1975,3,7,2,1,0,0,1,0,0,0.015226746110559417,0.0,0.0,0,0,0,0.7206703910614525
1976,1,3,1,1,0,0,0,0,0,0.011585567692816948,0.32653061224489793,0.0,0,0,0,0.45251396648044695
1977,3,2,2,2,0,0,0,0,0,0.042039059913935785,0.02040816326530612,0.0,0,0,0,0.3547486033519553
1978,3,3,0,3,0,0,1,0,2,0.1727904667328699,0.061224489795918366,0.29701834862385323,3,2,0,0.9413407821229051
1979,1,0,1,1,0,0,1,0,1,0.05561072492552135,0.04081632653061224,0.0,0,0,0,0.611731843575419
1980,4,7,0,3,0,0,0,0,0,0.13273750413770274,0.0,0.35091743119266056,1,3,0,0.9106145251396648
1981,3,4,0,2,0,0,0,0,0,0.024164184045018206,0.04081632653061224,0.0,0,0,0,0.4273743016759777
1982,4,3,0,0,0,0,1,0,1,0.05097649784839457,0.02040816326530612,0.0,0,0,0,0.6312849162011173
1983,1,5,1,1,0,0,1,0,0,0.04700430321085733,0.02040816326530612,0.19724770642201836,3,1,0,0.664804469273743
1984,4,3,0,0,0,0,0,0,1,0.007613373055279708,0.0,0.0,0,0,0,0.6033519553072626
1985,1,8,1,3,0,0,0,0,0,0.033432638199271766,0.0,0.0,0,0,0,0.388268156424581
1986,1,2,1,2,0,0,1,0,1,0.03806686527639854,0.061224489795918366,0.0,0,0,0,0.5893854748603352
1987,1,1,1,1,0,0,1,1,0,0.1069182389937107,0.0,0.0,0,0,0,0.723463687150838
1988,4,7,2,1,0,0,0,1,0,0.04832836809003641,0.02040816326530612,0.0,0,0,0,0.3770949720670391
1989,2,3,0,1,0,0,1,1,0,0.15822575306190004,0.04081632653061224,0.13876146788990826,2,1,0,0.11731843575418995
1990,1,7,1,1,0,0,1,0,1,0.025488248924197286,0.02040816326530612,0.0,0,0,0,0.6061452513966481
1991,2,6,2,2,0,0,0,0,0,0.38397881496193315,0.02040816326530612,0.0,0,0,1,0.12011173184357542
1992,2,7,0,1,0,0,1,0,0,0.22178086726249585,0.04081632653061224,0.0,0,0,0,0.4664804469273743
1993,2,2,0,3,0,0,1,0,0,0.11353856338960609,0.0,0.0,0,0,0,0.4860335195530726
1994,2,2,0,0,0,1,1,0,0,0.23435948361469713,0.10204081632653061,0.0,0,0,1,0.45251396648044695
1995,2,7,1,1,0,0,0,0,0,0.014564713670969877,0.02040816326530612,0.0,0,0,0,0.11452513966480447
1996,4,2,2,2,0,0,1,1,0,0.09102946044356174,0.0,0.0,0,0,0,0.12290502793296089
1997,0,3,1,1,0,0,1,0,1,0.07679576299238662,0.02040816326530612,0.0,0,0,0,0.6396648044692738
1998,3,1,0,1,0,0,1,0,0,0.028798411122144985,0.02040816326530612,0.0,0,0,0,0.46368715083798884
1999,2,3,0,1,0,0,1,1,0,0.003641178417742469,0.14285714285714285,0.0,0,0,0,0.6340782122905028
2000,1,3,0,0,0,0,1,0,0,0.05196954650777888,0.0,0.3876146788990826,1,1,0,0.6675977653631285
2001,2,3,0,0,0,0,1,1,1,0.0605759682224429,0.3673469387755102,0.0,0,0,0,0.6396648044692738
2002,1,7,1,2,0,0,1,0,0,0.031777557100297914,0.0,0.2098623853211009,1,1,0,0.11731843575418995
2003,3,7,0,1,0,0,1,1,0,0.06951340615690169,0.061224489795918366,0.0,0,0,0,0.49162011173184356
2004,1,3,1,1,0,0,1,1,0,0.13306852035749753,0.0,0.3646788990825688,1,1,0,0.7206703910614525
2005,3,0,0,1,0,0,1,0,0,0.11817279046673287,0.0,0.41857798165137616,1,1,0,0.6480446927374302
2006,3,3,0,0,0,0,0,0,1,0.008606421714664018,0.04081632653061224,0.0,0,0,0,0.5502793296089385
2007,1,5,1,1,0,1,1,0,1,0.031446540880503145,0.02040816326530612,0.0,0,0,0,0.5865921787709497
2008,2,5,0,1,1,0,1,0,1,0.06554121151936444,0.02040816326530612,0.0,0,0,0,0.6452513966480447
2009,1,3,0,0,0,0,1,0,1,0.10393909301555776,0.02040816326530612,0.0,0,0,0,0.5251396648044693
2010,1,2,1,2,0,0,0,0,0,0.08970539556438266,0.22448979591836735,0.0,0,0,0,0.39106145251396646
2011,1,3,0,0,0,0,1,1,1,0.018205892088712348,0.061224489795918366,0.0,0,0,0,0.6508379888268156
2012,2,2,0,2,0,0,0,0,0,0.021847070506454815,0.061224489795918366,0.0,0,0,0,0.3463687150837989
2013,1,3,1,1,0,0,1,0,0,0.3714001986097319,0.0,0.3853211009174312,1,1,0,0.729050279329609
2014,4,10,2,1,0,0,0,0,0,0.11221449851042702,0.04081632653061224,0.0,0,0,1,0.20391061452513967
2015,2,2,1,2,0,0,1,0,0,0.07414763323402847,0.02040816326530612,0.2098623853211009,6,1,1,0.8687150837988827
2016,2,5,0,1,0,1,1,0,0,0.06785832505792784,0.02040816326530612,0.0,0,0,0,0.39664804469273746
2017,1,5,1,2,0,0,1,0,0,0.2333664349553128,0.0,0.0,0,0,1,0.7318435754189944
2018,3,2,2,2,0,1,0,0,0,0.08970539556438266,0.02040816326530612,0.0,0,0,0,0.8240223463687151
2019,3,3,0,0,0,0,1,0,0,0.015557762330354188,0.02040816326530612,0.393348623853211,3,1,0,0.6508379888268156
2020,1,3,0,1,0,0,0,1,1,0.08705726580602449,0.0,0.0,0,0,0,0.505586592178771
2021,2,5,0,2,0,0,0,0,1,0.030122476001324065,0.0,0.0,0,0,0,0.5418994413407822
2022,1,2,1,2,0,0,0,0,0,0.08010592519033433,0.02040816326530612,0.0,0,0,0,0.1787709497206704
2023,3,7,0,1,0,0,0,1,0,0.013902681231380337,0.0,0.0,0,0,0,0.49441340782122906
2024,2,4,2,2,0,0,1,0,0,0.04634227077126779,0.04081632653061224,0.0,0,0,0,0.6620111731843575
2025,1,2,1,2,0,0,0,0,0,0.08109897384971863,0.02040816326530612,0.0,0,0,0,0.40502793296089384
2026,0,7,0,1,0,0,1,0,1,0.10724925521350546,0.0,0.0,0,0,0,0.6061452513966481
2027,2,3,1,0,0,0,1,1,1,0.004303210857332009,0.0,0.0,0,0,0,0.3575418994413408
2028,2,6,0,1,0,0,1,0,1,0.04038397881496193,0.04081632653061224,0.0,0,0,0,0.6452513966480447
2029,4,2,2,2,0,0,1,0,0,0.015888778550148957,0.14285714285714285,0.0,0,0,0,0.4273743016759777
2030,3,2,0,3,0,0,0,0,1,0.015888778550148957,0.0,0.0,0,0,0,0.5726256983240223
2031,1,2,0,2,0,0,1,0,0,0.09301555776233035,0.08163265306122448,0.0,0,0,0,0.4692737430167598
2032,4,2,0,0,0,0,0,0,2,0.16418404501820588,0.061224489795918366,0.411697247706422,2,1,1,0.6145251396648045
2033,2,3,2,0,0,0,0,1,0,0.31479642502482624,0.08163265306122448,0.0,0,0,1,0.4720670391061452
2034,2,5,0,1,0,0,1,0,0,0.07017543859649122,0.08163265306122448,0.0,0,0,0,0.49441340782122906
2035,3,5,2,2,0,0,0,0,0,0.026481297583581597,0.12244897959183673,0.0,0,0,0,0.34916201117318435
2036,2,2,0,2,0,0,1,0,0,0.044356173452499176,0.04081632653061224,0.0,0,0,0,0.6675977653631285
2037,1,2,0,2,0,0,1,1,0,0.14299900695134063,0.02040816326530612,0.20527522935779816,3,2,1,0.11173184357541899
2038,1,3,1,1,0,1,1,0,0,0.039390930155577625,0.0,0.0,0,0,0,0.6675977653631285
2039,2,2,0,2,0,2,0,0,0,0.010592519033432638,0.061224489795918366,0.0,0,0,0,0.3770949720670391
2040,2,3,0,1,0,0,0,0,1,0.13273750413770274,0.04081632653061224,0.0,0,0,0,0.553072625698324
2041,4,10,0,0,0,0,0,0,0,0.03277060575968222,0.0,0.0,0,0,0,0.21508379888268156
2042,2,3,0,1,0,0,1,0,1,0.05660377358490566,0.0,0.0,0,0,0,0.2569832402234637
2043,3,0,0,0,0,0,0,1,0,0.12247600132406487,0.04081632653061224,0.0,0,0,0,0.4860335195530726
2044,2,2,0,2,0,0,1,0,1,0.04137702747434624,0.061224489795918366,0.0,0,0,0,0.5865921787709497
2045,4,2,0,2,0,0,0,1,2,0.08010592519033433,0.04081632653061224,0.0,0,0,0,0.4888268156424581
2046,0,1,1,1,0,0,1,0,1,0.034094670638861305,0.02040816326530612,0.0,0,0,0,0.6033519553072626
2047,2,11,0,2,0,0,0,0,1,0.12611717974180736,0.0,0.0,0,0,0,0.5446927374301676
2048,3,2,0,0,0,0,0,1,0,0.033101621979477,0.04081632653061224,0.0,0,0,0,0.11452513966480447
2049,4,5,0,0,0,1,0,0,0,0.10095994703740484,0.0,0.10550458715596331,10,3,1,0.9804469273743017
2050,3,3,0,0,0,0,1,0,0,0.06421714664018537,0.02040816326530612,0.19610091743119265,2,1,0,0.6675977653631285
2051,1,7,1,1,0,0,1,0,1,0.178417742469381,0.02040816326530612,0.0,0,0,1,0.611731843575419
2052,3,7,0,1,0,0,0,1,0,0.04601125455147302,0.12244897959183673,0.0,0,0,0,0.46368715083798884
2053,0,5,1,1,0,0,1,0,1,0.006289308176100629,0.0,0.0,0,0,0,0.6312849162011173
2054,4,10,0,1,0,0,0,1,1,0.033101621979477,0.02040816326530612,0.0,0,0,0,0.5139664804469274
2055,3,5,0,1,0,0,1,0,0,0.12380006620324396,0.02040816326530612,0.44380733944954126,1,3,1,0.33519553072625696
2056,4,5,0,1,0,0,1,0,0,0.11916583912611718,0.0,0.0,0,0,0,0.12290502793296089
2057,3,5,0,1,0,0,0,1,0,0.11883482290632241,0.10204081632653061,0.0,0,0,0,0.4441340782122905
2058,3,2,2,2,0,0,1,0,0,0.08076795762992386,0.0,0.0,0,0,0,0.44692737430167595
2059,1,3,0,1,0,0,1,1,1,0.0506454816285998,0.02040816326530612,0.0,0,0,0,0.6089385474860335
2060,2,3,0,0,0,0,1,0,1,0.13174445547831845,0.02040816326530612,0.0,0,0,0,0.611731843575419
2061,1,1,0,1,0,0,1,0,1,0.06587222773915923,0.08163265306122448,0.0,0,0,0,0.6201117318435754
2062,1,3,0,3,0,0,1,0,0,0.13836477987421383,0.0,0.41743119266055045,1,1,0,0.6675977653631285
2063,2,3,0,0,0,0,1,0,0,0.013240648791790799,0.0,0.0,0,0,0,0.11173184357541899
2064,2,2,1,2,0,0,1,0,1,0.11717974180734857,0.061224489795918366,0.0,0,0,0,0.6005586592178771
2065,2,0,1,2,0,0,0,0,0,0.011585567692816948,0.02040816326530612,0.0,0,0,0,0.9162011173184358
2066,4,2,2,2,0,0,1,0,2,0.10625620655412116,0.0,0.0,0,0,0,0.6340782122905028
2067,2,9,2,0,0,0,1,0,0,0.07745779543197617,0.04081632653061224,0.14564220183486237,4,2,0,0.12011173184357542
2068,3,5,0,1,0,0,1,0,0,0.31909963588215823,0.0,0.10091743119266056,5,1,1,0.6843575418994413
2069,2,2,1,2,0,0,1,0,0,0.050314465408805034,0.0,0.31422018348623854,3,1,0,0.7206703910614525
2070,4,10,0,1,0,1,0,0,2,0.22409798080105925,0.0,0.13646788990825687,11,3,0,0.7513966480446927
2071,2,1,0,1,0,1,1,0,0,0.0605759682224429,0.02040816326530612,0.0,0,0,0,0.11452513966480447
2072,2,2,1,2,0,0,1,1,0,0.033101621979477,0.1836734693877551,0.0,0,0,0,0.6424581005586593
2073,1,3,1,1,0,0,0,0,0,0.28334988414432305,0.02040816326530612,0.0,0,0,1,0.9162011173184358
2074,3,5,0,1,0,0,0,1,0,0.03574975173783516,0.02040816326530612,0.0,0,0,0,0.39106145251396646
2075,4,10,0,2,0,0,0,0,0,0.03574975173783516,0.0,0.09059633027522936,1,1,0,0.49441340782122906
2076,3,5,0,1,0,0,1,0,1,0.009268454154253558,0.04081632653061224,0.0,0,0,0,0.6452513966480447
2077,1,2,1,2,0,0,1,0,0,0.10625620655412116,0.02040816326530612,0.0,0,0,1,0.8072625698324022
2078,1,4,1,1,0,0,0,0,0,0.1343925852366766,0.0,0.0,0,0,0,0.11452513966480447
2079,2,2,2,2,0,1,1,0,0,0.21052631578947367,0.0,0.0,0,0,0,0.11452513966480447
2080,1,1,2,1,0,0,0,0,1,0.03773584905660377,0.0,0.0,0,0,0,0.5726256983240223
2081,3,11,0,3,0,0,0,0,0,0.05362462760675273,0.02040816326530612,0.0,0,0,0,0.4301675977653631
2082,3,3,2,0,0,0,0,0,0,0.05594174114531612,0.0,0.0,0,0,0,0.9273743016759777
2083,2,7,0,1,0,0,1,0,1,0.005627275736511089,0.46938775510204084,0.0,0,0,0,0.6061452513966481
2084,2,3,0,1,0,0,1,0,1,0.028136378682555446,0.12244897959183673,0.0,0,0,0,0.6452513966480447
2085,1,3,0,1,0,0,1,0,0,0.04865938430983118,0.04081632653061224,0.0,0,0,0,0.43575418994413406
2086,2,3,0,0,0,0,0,0,1,0.03574975173783516,0.061224489795918366,0.0,0,0,0,0.5446927374301676
2087,1,8,1,1,0,0,0,0,0,0.052962595167163194,0.08163265306122448,0.0,0,0,0,0.9357541899441341
2088,1,2,1,2,0,0,0,0,2,0.04667328699106256,0.02040816326530612,0.18922018348623854,1,2,0,0.9385474860335196
2089,2,2,1,2,0,0,1,0,0,0.1992717643164515,0.04081632653061224,0.0,0,0,1,0.6675977653631285
2090,3,3,0,1,0,0,1,0,1,0.033432638199271766,0.0,0.0,0,0,0,0.611731843575419
2091,3,1,0,1,0,0,0,1,0,0.026812313803376366,0.0,0.0,0,0,0,0.4888268156424581
2092,3,1,0,1,0,0,0,0,0,0.14399205561072492,0.04081632653061224,0.0,0,0,0,0.46368715083798884
2093,3,5,0,1,0,0,0,0,1,0.09069844422376697,0.0,0.0,0,0,0,0.6033519553072626
2094,3,5,0,1,0,0,0,0,0,0.06653426017874876,0.061224489795918366,0.0,0,0,0,0.39106145251396646
2095,1,3,0,0,0,0,1,0,0,0.07183051969546508,0.0,0.0,0,0,0,0.4692737430167598
2096,4,2,0,2,0,1,1,0,2,0.015888778550148957,0.04081632653061224,0.19839449541284404,3,2,0,0.12011173184357542
2097,3,2,2,2,0,0,1,0,1,0.026481297583581597,0.04081632653061224,0.0,0,0,0,0.5642458100558659
2098,4,10,0,1,1,0,1,0,0,0.15623965574313142,0.04081632653061224,0.0,0,0,0,0.6424581005586593
2099,3,2,0,2,0,1,0,0,0,0.12148295266468057,0.0,0.0,0,0,0,0.11452513966480447
2100,1,2,1,2,0,0,1,0,0,0.04104601125455147,0.04081632653061224,0.0,0,0,0,0.7206703910614525
2101,3,5,0,1,0,1,1,0,1,0.07149950347567031,0.02040816326530612,0.0,0,0,0,0.6480446927374302
2102,3,6,0,2,0,0,0,0,2,0.013240648791790799,0.2653061224489796,0.0,0,0,0,0.4748603351955307
2103,2,1,0,1,0,0,1,0,1,0.008606421714664018,0.0,0.4644495412844037,2,3,0,0.5754189944134078
2104,2,4,2,2,0,0,0,0,0,0.107911287653095,0.0,0.393348623853211,1,1,0,0.664804469273743
2105,1,6,0,1,0,1,1,0,1,0.007944389275074478,0.0,0.0,0,0,0,0.3435754189944134
2106,3,6,0,0,0,0,0,0,0,0.299238662694472,0.0,0.0,0,0,0,0.6508379888268156
2107,1,2,2,2,0,0,0,0,0,0.0572658060244952,0.0,0.0,0,0,0,0.723463687150838
2108,3,3,2,0,0,0,1,0,1,0.036080767957629926,0.061224489795918366,0.0,0,0,0,0.659217877094972
2109,1,7,1,1,0,0,1,0,2,0.09433962264150944,0.14285714285714285,0.0,0,0,0,0.6424581005586593
2110,1,3,0,1,0,0,1,0,0,0.11684872558755378,0.0,0.0,0,0,0,0.4553072625698324
2111,1,2,1,2,0,0,0,0,0,0.011254551473022179,0.30612244897959184,0.0,0,0,0,0.34916201117318435
2112,3,7,0,1,0,0,1,0,0,0.13571665011585568,0.061224489795918366,0.0,0,0,0,0.40782122905027934
2113,1,7,0,1,0,0,1,0,0,0.0837471036080768,0.02040816326530612,0.0,0,0,0,0.11452513966480447
2114,1,2,0,2,0,0,1,0,1,0.1575637206223105,0.0,0.0,0,0,1,0.3743016759776536
2115,2,9,0,0,0,0,0,0,0,0.08209202250910294,0.02040816326530612,0.0,0,0,0,0.3715083798882682
2116,1,2,1,0,0,1,1,0,1,0.04865938430983118,0.0,0.0,0,0,0,0.6284916201117319
2117,2,9,0,0,0,0,0,0,0,0.06918238993710692,0.061224489795918366,0.0,0,0,0,0.9162011173184358
2118,3,3,0,0,0,0,0,1,0,0.03806686527639854,0.22448979591836735,0.0,0,0,0,0.35195530726256985
2119,1,0,0,2,0,0,0,0,0,0.05196954650777888,0.02040816326530612,0.0,0,0,0,0.11173184357541899
2120,4,10,2,2,0,0,0,0,0,0.0738166170142337,0.02040816326530612,0.0,0,0,1,0.1340782122905028
2121,0,8,1,1,0,0,1,0,2,0.0026481297583581596,0.04081632653061224,0.43004587155963303,1,2,0,0.6340782122905028
2122,3,0,0,1,0,0,0,0,0,0.16981132075471697,0.0,0.32454128440366975,4,3,1,0.9804469273743017
2123,2,5,2,1,0,0,1,0,0,0.07315458457464416,0.02040816326530612,0.3165137614678899,2,1,0,0.664804469273743
2124,2,2,0,2,0,0,1,0,1,0.04832836809003641,0.02040816326530612,0.0,0,0,0,0.659217877094972
2125,3,5,0,1,0,0,0,1,0,0.028136378682555446,0.0,0.0,0,0,0,0.49162011173184356
2126,3,3,0,0,0,0,1,0,1,0.03277060575968222,0.02040816326530612,0.0,0,0,0,0.659217877094972
2127,1,5,2,2,0,0,0,0,0,0.04104601125455147,0.0,0.0,0,0,0,0.611731843575419
2128,2,3,0,0,0,0,1,0,0,0.0903674280039722,0.0,0.0,0,0,0,0.11452513966480447
2129,2,7,0,0,0,0,1,0,1,0.16418404501820588,0.0,0.0,0,0,1,0.6424581005586593
2130,1,3,1,0,0,0,1,0,2,0.036080767957629926,0.02040816326530612,0.0,0,0,0,0.6452513966480447
2131,1,9,0,2,0,0,1,0,0,0.10658722277391593,0.08163265306122448,0.20642201834862386,4,1,1,0.6424581005586593
2132,1,7,0,1,0,0,0,0,1,0.24859318106587222,0.0,0.0,0,0,0,0.6089385474860335
2133,3,5,0,2,0,0,0,0,0,0.05196954650777888,0.04081632653061224,0.0,0,0,0,0.3463687150837989
2134,4,10,0,1,0,0,1,1,0,0.031777557100297914,0.0,0.0,0,0,0,0.12290502793296089
2135,4,9,0,2,0,0,0,0,0,0.04568023833167825,0.02040816326530612,0.0,0,0,0,0.41620111731843573
2136,1,2,0,2,0,0,1,0,1,0.06951340615690169,0.02040816326530612,0.0,0,0,0,0.6620111731843575
2137,4,3,0,0,0,0,0,0,0,0.0539556438265475,0.02040816326530612,0.0,0,0,0,0.12011173184357542
2138,1,5,1,1,0,0,0,1,0,0.2224428997020854,0.08163265306122448,0.0,0,0,0,0.4888268156424581
2139,2,6,0,2,0,0,0,0,0,0.07679576299238662,0.0,0.0,0,0,0,0.4888268156424581
2140,3,9,1,2,0,0,0,0,1,0.3273750413770275,0.10204081632653061,0.0,0,0,1,0.5642458100558659
2141,1,3,0,1,0,0,1,1,0,0.026150281363786824,0.22448979591836735,0.0,0,0,0,0.43575418994413406
2142,1,1,1,1,0,0,1,0,0,0.031777557100297914,0.0,0.0,0,0,0,0.6675977653631285
2143,2,2,0,2,0,0,1,0,0,0.09433962264150944,0.02040816326530612,0.2006880733944954,4,2,1,0.9273743016759777
2144,1,3,0,1,0,0,0,1,0,0.17345249917245945,0.02040816326530612,0.0,0,0,0,0.49162011173184356
2145,2,0,0,0,0,0,0,0,1,0.1112214498510427,0.02040816326530612,0.0,0,0,0,0.5642458100558659
2146,1,4,0,1,0,1,0,0,0,0.009599470374048328,0.04081632653061224,0.0,0,0,0,0.11173184357541899
2147,1,5,1,1,0,0,0,0,2,0.09268454154253558,0.04081632653061224,0.0,0,0,0,0.7206703910614525
2148,4,2,0,2,0,0,0,0,2,0.07977490897053956,0.04081632653061224,0.0,0,0,1,0.4106145251396648
2149,1,5,1,2,0,0,1,0,0,0.036742800397219465,0.0,0.0,0,0,0,0.7206703910614525
2150,1,1,0,1,0,0,1,0,1,0.24031777557100298,0.02040816326530612,0.0,0,0,0,0.6703910614525139
2151,3,3,2,0,0,0,1,0,0,0.11353856338960609,0.0,0.3268348623853211,2,1,0,0.6536312849162011
2152,1,1,1,1,0,0,0,0,0,0.01787487586891758,0.0,0.0,0,0,0,0.4664804469273743
2153,2,3,0,0,0,0,1,0,0,0.05825885468387951,0.0,0.0,0,0,0,0.4664804469273743
2154,2,3,0,1,0,0,1,0,1,0.017212843429328037,0.14285714285714285,0.0,0,0,0,0.5921787709497207
2155,1,4,0,0,0,0,1,0,1,0.10658722277391593,0.04081632653061224,0.0,0,0,0,0.5921787709497207
2156,1,1,0,1,0,0,1,0,2,0.11188348229063225,0.16326530612244897,0.0,0,0,0,0.4553072625698324
2157,4,10,0,1,0,0,0,1,0,0.014895729890764648,0.10204081632653061,0.0,0,0,0,0.9273743016759777
2158,2,2,0,2,0,0,0,0,0,0.03508771929824561,0.0,0.0,0,0,0,0.39385474860335196
2159,1,1,0,1,0,0,0,0,0,0.08242303872889771,0.0,0.10665137614678899,4,1,1,0.13687150837988826
2160,4,2,0,2,0,0,0,0,0,0.2092022509102946,0.02040816326530612,0.0,0,0,0,0.388268156424581
2161,3,5,0,0,0,0,0,0,0,0.0440251572327044,0.02040816326530612,0.0,0,0,0,0.3743016759776536
2162,2,7,1,1,0,0,0,0,0,0.05594174114531612,0.0,0.0,0,0,0,0.49441340782122906
2163,3,5,0,1,0,0,1,0,0,0.0738166170142337,0.02040816326530612,0.0,0,0,0,0.46368715083798884
2164,2,1,0,1,0,0,1,1,1,0.027805362462760674,0.08163265306122448,0.0,0,0,0,0.6312849162011173
2165,1,5,0,1,0,0,1,0,1,0.1396888447533929,0.04081632653061224,0.0,0,0,0,0.5921787709497207
2166,3,5,0,1,0,0,1,0,2,0.06322409798080106,0.04081632653061224,0.12958715596330275,8,2,0,0.12011173184357542
2167,2,3,0,0,0,0,0,0,0,0.074809665673618,0.14285714285714285,0.0,0,0,0,0.3770949720670391
